"250917 110407 927";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:32,534; MC01; 54177; SQ 144; ->{event: "AwcsConverterSendS04", plcRecordNo: 0989, itemID: 14138U, indexNo: 0989, locationAWCS: "S01aa          ", barcodeAWCS: "SD0008GOOD_001_v                    ", actualDestMCID: 14, requestedDestMCID: [14, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110408 256";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:32,777; MC01; 54177; SQ 162; ->{event: "AwcsConverterSendS04", plcRecordNo: 1324, itemID: 14473U, indexNo: 1324, locationAWCS: "S01aa          ", barcodeAWCS: "SD0002GOOD_001_v                    ", actualDestMCID: 0, requestedDestMCID: [0, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110408 388";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:33,016; MC01; 54177; SQ 173; ->{event: "AwcsConverterSendS04", plcRecordNo: 1331, itemID: 14480U, indexNo: 1331, locationAWCS: "S01aa          ", barcodeAWCS: "SD0010GOOD_001_v                    ", actualDestMCID: 4, requestedDestMCID: [4, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110408 674";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:33,258; MC01; 54177; SQ 194; ->{event: "AwcsConverterSendS04", plcRecordNo: 1339, itemID: 14488U, indexNo: 1339, locationAWCS: "S01aa          ", barcodeAWCS: "SD0003GOOD_001_v                    ", actualDestMCID: 6, requestedDestMCID: [6, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110408 896";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:33,504; MC01; 54177; SQ 207; ->{event: "AwcsConverterSendS04", plcRecordNo: 1327, itemID: 14476U, indexNo: 1327, locationAWCS: "S01aa          ", barcodeAWCS: "SD0009GOOD_001_v                    ", actualDestMCID: 8, requestedDestMCID: [8, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110409 346";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:33,975; MC01; 54177; SQ 234; ->{event: "AwcsConverterSendS04", plcRecordNo: 1321, itemID: 14470U, indexNo: 1321, locationAWCS: "S01aa          ", barcodeAWCS: "SD0006GOOD_001_v                    ", actualDestMCID: 10, requestedDestMCID: [10, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110409 591";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:34,216; MC01; 54177; SQ 003; ->{event: "AwcsConverterSendS04", plcRecordNo: 1334, itemID: 14483U, indexNo: 1334, locationAWCS: "S01aa          ", barcodeAWCS: "SD0006GOOD_001_v                    ", actualDestMCID: 12, requestedDestMCID: [12, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110409 902";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:34,486; MC01; 54177; SQ 020; ->{event: "AwcsConverterSendS04", plcRecordNo: 1096, itemID: 14245U, indexNo: 1096, locationAWCS: "S01ab          ", barcodeAWCS: "SD0001GOOD_001_v                    ", actualDestMCID: 159, requestedDestMCID: [159, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110410 118";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:34,715; MC01; 54177; SQ 039; ->{event: "AwcsConverterSendS04", plcRecordNo: 1110, itemID: 14259U, indexNo: 1110, locationAWCS: "S01ab          ", barcodeAWCS: "SD0001GOOD_001_v                    ", actualDestMCID: 159, requestedDestMCID: [159, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110410 563";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:35,179; MC01; 54177; SQ 070; ->{event: "AwcsConverterSendS04", plcRecordNo: 1338, itemID: 14487U, indexNo: 1338, locationAWCS: "S01aa          ", barcodeAWCS: "SD0010GOOD_001_v                    ", actualDestMCID: 2, requestedDestMCID: [2, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
